timestamp,open,high,low,close,volume
2023-03-31 19:55:00,398.7754,398.8143,398.7754,398.8143,14788
2023-03-31 19:50:00,398.7948,398.9019,398.7948,398.8046,8987
2023-03-31 19:45:00,398.7072,398.7559,398.7072,398.7559,2931
2023-03-31 19:40:00,398.7267,398.7364,398.7267,398.7364,440
2023-03-31 19:30:00,398.6683,398.7559,398.6683,398.7559,2899
2023-03-31 19:25:00,398.6780,398.6780,398.6586,398.6586,566
2023-03-31 19:20:00,398.6586,398.6586,398.6586,398.6586,300
2023-03-31 19:15:00,398.6391,398.6780,398.6391,398.6780,200
2023-03-31 19:10:00,398.6586,398.6586,398.6586,398.6586,525
2023-03-31 19:00:00,398.6780,398.6780,398.6780,398.6780,100
2023-03-31 18:55:00,398.6780,398.7462,398.6683,398.7462,400
2023-03-31 18:50:00,398.7072,398.7072,398.7072,398.7072,100
2023-03-31 18:40:00,398.7462,398.7462,398.7462,398.7462,120
2023-03-31 18:30:00,398.6878,398.7072,398.6586,398.6683,2283
2023-03-31 18:25:00,398.6586,398.6586,398.6391,398.6391,1050
2023-03-31 18:20:00,398.6002,398.6099,398.6002,398.6099,15232
2023-03-31 18:15:00,398.5807,398.5904,398.5807,398.5807,8836
2023-03-31 18:10:00,398.6099,398.6196,398.5710,398.5807,11967
2023-03-31 18:05:00,398.5904,398.6488,398.5904,398.6294,2787
2023-03-31 18:00:00,398.5807,398.6099,398.5223,398.5904,18728
2023-03-31 17:55:00,398.6586,398.6586,398.5612,398.5807,15025
2023-03-31 17:50:00,398.6391,398.6586,398.5807,398.6586,2393
2023-03-31 17:45:00,398.6878,398.6878,398.6294,398.6586,15934
2023-03-31 17:40:00,398.6878,398.7462,398.6878,398.6878,2814
2023-03-31 17:35:00,398.6975,398.7072,398.6878,398.6975,1081
2023-03-31 17:30:00,398.6878,398.7072,398.6878,398.7072,1650
2023-03-31 17:25:00,398.6975,398.6975,398.6586,398.6780,5652
2023-03-31 17:20:00,398.6586,398.6878,398.6099,398.6099,4464
2023-03-31 17:15:00,398.6391,398.6586,398.6099,398.6586,7725
2023-03-31 17:10:00,398.6196,398.6586,398.6196,398.6294,2300
2023-03-31 17:05:00,398.6586,398.7072,398.6196,398.6196,16026
