timestamp,open,high,low,close,volume
2024-10-31 20:00:00,565.0568,565.0568,565.0568,565.0568,2016286
2024-10-31 19:55:00,565.7524,565.8518,565.7126,565.7126,13732
2024-10-31 19:50:00,565.7723,565.8412,565.7127,565.7524,3184
2024-10-31 19:45:00,565.9564,566.0008,565.7524,565.8120,2580
2024-10-31 19:40:00,565.9213,566.0402,565.9114,565.9704,3482
2024-10-31 19:35:00,565.9213,566.0505,565.8816,565.9362,2753
2024-10-31 19:30:00,565.9611,566.0107,565.8716,565.9114,2986
2024-10-31 19:25:00,565.9114,566.0107,565.8816,565.9611,2576
2024-10-31 19:20:00,565.7275,565.9710,565.6928,565.9014,6645
2024-10-31 19:15:00,565.6779,565.8816,565.6133,565.7226,1532
2024-10-31 19:10:00,565.6630,565.7424,565.5338,565.7226,859
2024-10-31 19:05:00,565.7176,565.7176,565.4642,565.6083,10870
2024-10-31 19:00:00,566.0107,566.1101,565.6232,565.7375,18020
2024-10-31 18:55:00,565.9611,565.9611,565.8120,565.9114,1060
2024-10-31 18:50:00,566.1598,566.1797,565.8319,565.9611,14820
2024-10-31 18:45:00,566.1996,566.2989,566.1598,566.1996,938
2024-10-31 18:40:00,566.4579,566.5076,566.1598,566.2393,3864
2024-10-31 18:35:00,566.2592,566.5076,566.2592,566.4678,9522
2024-10-31 18:30:00,565.0568,566.2592,565.0568,566.2492,2025573
2024-10-31 18:25:00,565.7822,565.9611,565.6828,565.8766,1032
2024-10-31 18:20:00,565.8120,565.8816,565.7325,565.7822,12796
2024-10-31 18:15:00,565.7574,565.9313,565.6729,565.7524,19785
2024-10-31 18:10:00,565.6417,565.8716,565.5835,565.7574,1803
2024-10-31 18:05:00,565.9014,565.9511,565.4642,565.5487,18673
2024-10-31 18:00:00,565.5238,566.1499,565.5238,565.9014,31251
2024-10-31 17:55:00,565.5785,565.8021,565.4145,565.5089,13469
2024-10-31 17:50:00,565.4394,565.5934,565.3052,565.5636,4210
2024-10-31 17:45:00,565.2704,576.3552,565.2158,565.4394,12531
2024-10-31 17:40:00,565.4493,565.4742,565.2158,565.2357,2545
2024-10-31 17:35:00,565.3748,565.5139,565.1363,565.5139,21114
2024-10-31 17:30:00,565.1661,565.3947,565.1164,565.2456,21220
2024-10-31 17:25:00,565.4642,565.6133,565.1164,565.2158,13217
2024-10-31 17:20:00,565.8865,566.0107,565.4145,565.5189,30374
2024-10-31 17:15:00,565.6232,565.9213,565.6232,565.9114,26052
2024-10-31 17:10:00,565.4642,565.6133,565.4145,565.6133,58937
2024-10-31 17:05:00,565.3400,565.4642,565.0568,565.4543,264624
2024-10-31 17:00:00,565.2953,565.4046,565.0568,565.3400,170829
2024-10-31 16:55:00,565.0866,565.3152,564.9276,565.1670,322254
2024-10-31 16:50:00,565.3947,565.4940,565.0270,565.0270,36238
2024-10-31 16:45:00,565.0270,565.4145,565.0270,565.4145,53933
2024-10-31 16:40:00,565.1164,565.2853,564.9475,565.0071,53937
2024-10-31 16:35:00,565.1164,565.2555,564.9276,565.1164,62806
2024-10-31 16:30:00,565.8915,566.6368,564.8481,565.1860,227933
2024-10-31 16:25:00,565.8915,566.5275,565.8915,566.0207,82820
2024-10-31 16:20:00,565.5835,565.9909,565.0568,565.9014,134482
2024-10-31 16:15:00,565.7126,575.9286,565.0568,565.5636,430079
2024-10-31 16:10:00,565.0568,575.9286,565.0568,565.7126,9776752
2024-10-31 16:05:00,566.2592,575.9286,564.9425,565.8716,466554
2024-10-31 16:00:00,564.9674,566.8653,564.8680,566.2890,4964660
