timestamp,open,high,low,close,volume
2024-06-28 20:00:00,539.1346,539.1346,539.1346,539.1346,2448824
2024-06-28 19:55:00,540.0262,540.0856,539.9766,540.0608,3962
2024-06-28 19:50:00,539.9370,540.0856,539.8875,539.9568,5073
2024-06-28 19:45:00,539.9965,539.9965,539.9073,539.9667,476
2024-06-28 19:40:00,540.0311,540.0311,539.9073,539.9073,978
2024-06-28 19:35:00,540.0064,540.0559,540.0064,540.0064,2473
2024-06-28 19:30:00,539.9965,540.0262,539.8578,540.0113,5356
2024-06-28 19:25:00,539.9271,540.0559,539.8578,539.9321,11815
2024-06-28 19:20:00,539.8677,539.9271,539.8479,539.9172,4257
2024-06-28 19:15:00,539.9073,539.9073,539.8479,539.8677,1609
2024-06-28 19:10:00,539.8627,539.9073,539.8082,539.8082,1101
2024-06-28 19:05:00,539.9023,539.9271,539.8181,539.8181,567
2024-06-28 19:00:00,539.9172,539.9172,539.8875,539.8875,182
2024-06-28 18:55:00,539.9172,539.9172,539.8875,539.8875,420
2024-06-28 18:50:00,539.8280,539.9568,539.7785,539.9023,250
2024-06-28 18:45:00,539.8677,539.9568,539.7785,539.9568,39
2024-06-28 18:40:00,539.9469,539.9667,539.8627,539.9568,1685
2024-06-28 18:35:00,539.8979,539.9667,539.7785,539.9568,1614
2024-06-28 18:30:00,539.1346,539.9667,539.1346,539.9321,2450237
2024-06-28 18:25:00,539.9073,540.0262,539.8974,539.9271,682
2024-06-28 18:20:00,539.7884,539.9321,539.7587,539.9271,10921
2024-06-28 18:15:00,539.8875,539.8974,539.7934,539.7934,910
2024-06-28 18:10:00,539.8082,539.9271,539.8082,539.8974,1336
2024-06-28 18:05:00,539.8578,539.9271,539.7785,539.8379,567
2024-06-28 18:00:00,539.8379,539.8677,539.7983,539.8181,951
2024-06-28 17:55:00,539.8379,539.8974,539.7587,539.8379,3452
2024-06-28 17:50:00,539.7686,539.8677,539.7389,539.7785,4684
2024-06-28 17:45:00,539.8280,539.8677,539.7389,539.8033,1700
2024-06-28 17:40:00,539.8082,539.8974,539.1346,539.8082,217899
2024-06-28 17:35:00,539.8677,539.8974,539.7380,539.8082,11521
2024-06-28 17:30:00,539.8062,539.9073,539.6695,539.8974,13423
2024-06-28 17:25:00,539.8726,539.9073,539.7114,539.7686,39113
2024-06-28 17:20:00,539.7884,539.9073,539.7884,539.8726,2131
2024-06-28 17:15:00,539.8974,539.9073,539.8479,539.8479,4591
2024-06-28 17:10:00,539.8776,539.9023,539.8082,539.8974,21095
2024-06-28 17:05:00,539.7488,539.9865,539.7092,539.8776,20683
2024-06-28 17:00:00,539.9568,539.9568,539.7092,539.7290,27794
2024-06-28 16:55:00,540.0757,540.0955,539.9321,539.9321,6452
2024-06-28 16:50:00,540.1252,540.1252,540.0559,540.0757,22145
2024-06-28 16:45:00,540.0955,540.1252,539.1346,540.1054,32628
2024-06-28 16:40:00,539.8974,540.1054,539.8082,540.0955,113944
2024-06-28 16:35:00,539.9667,539.9667,538.8779,539.8974,2024766
2024-06-28 16:30:00,540.1351,540.1500,539.1346,539.9667,96392
2024-06-28 16:25:00,539.1346,540.1550,539.1346,540.1203,106752
2024-06-28 16:20:00,540.0757,540.1450,539.1346,540.1054,163523
2024-06-28 16:15:00,539.9271,540.0955,538.8893,540.0757,263935
2024-06-28 16:10:00,539.1346,541.0879,538.8735,539.9271,5058275
2024-06-28 16:05:00,539.5308,541.0879,538.8590,540.0163,5764946
2024-06-28 16:00:00,539.0207,541.0879,538.6888,539.5209,7313253
2024-06-28 15:55:00,539.4120,539.8181,538.6492,539.0058,8361967
2024-06-28 15:50:00,539.9073,540.2936,539.3426,539.3971,4561645
2024-06-28 15:45:00,539.8379,540.2144,539.5907,539.9468,1655628
2024-06-28 15:40:00,539.4219,540.3729,539.3723,539.8082,1524484
2024-06-28 15:35:00,538.7581,539.5606,538.7136,539.4318,1742319
2024-06-28 15:30:00,539.7092,539.8181,537.8764,538.7482,1749510
2024-06-28 15:25:00,539.8429,539.9073,539.6398,539.6893,1053588
2024-06-28 15:20:00,539.8181,539.9667,539.6398,539.8479,1513020
2024-06-28 15:15:00,539.5903,539.8379,539.5382,539.8280,931045
2024-06-28 15:10:00,539.8379,539.8479,539.4912,539.6200,727909
2024-06-28 15:05:00,539.7093,539.8479,539.6002,539.8379,1303878
2024-06-28 15:00:00,540.0113,540.0558,539.6439,539.7369,515167
2024-06-28 14:55:00,540.0064,540.1252,539.8776,540.0064,798342
2024-06-28 14:50:00,539.8776,540.2045,539.8578,540.0262,492167
2024-06-28 14:45:00,540.1104,540.2045,539.8578,539.8924,748537
2024-06-28 14:40:00,540.1748,540.4819,540.0361,540.1152,504788
2024-06-28 14:35:00,540.2540,540.5512,540.1649,540.1748,568817
2024-06-28 14:30:00,540.3036,540.3630,540.1450,540.2590,927905
2024-06-28 14:25:00,540.3531,540.8286,540.2837,540.2936,663971
2024-06-28 14:20:00,541.1654,541.1704,540.1450,540.3630,493461
2024-06-28 14:15:00,541.3636,541.4725,541.1456,541.1704,348170
2024-06-28 14:10:00,541.2150,541.3735,541.1060,541.3636,220203
2024-06-28 14:05:00,541.2744,541.2744,540.9673,541.2149,769608
2024-06-28 14:00:00,540.9211,541.3239,540.7097,541.2942,597913
2024-06-28 13:55:00,540.8979,540.9673,540.7493,540.9277,148288
2024-06-28 13:50:00,540.9079,541.0664,540.7989,540.8979,201857
2024-06-28 13:45:00,540.8583,541.0069,540.7890,540.9029,459637
2024-06-28 13:40:00,541.1456,541.1753,540.7593,540.8682,208494
2024-06-28 13:35:00,540.9772,541.1951,540.9178,541.1555,215521
2024-06-28 13:30:00,541.1753,541.3636,540.9376,540.9848,381365
2024-06-28 13:25:00,541.7499,541.7796,541.1753,541.1753,269732
2024-06-28 13:20:00,541.6608,541.8787,541.6310,541.7598,545734
2024-06-28 13:15:00,541.7103,541.7400,541.5914,541.6806,195782
2024-06-28 13:10:00,541.7499,541.7895,541.4923,541.7201,296030
2024-06-28 13:05:00,541.0692,541.7400,541.0267,541.7400,1542131
2024-06-28 13:00:00,541.2150,541.2546,540.8979,541.0728,369003
2024-06-28 12:55:00,541.0366,541.2942,540.9376,541.2249,287742
2024-06-28 12:50:00,541.0168,541.1357,540.8088,541.0465,675232
2024-06-28 12:45:00,541.0168,541.1456,540.6503,540.9872,335533
2024-06-28 12:40:00,540.7295,541.0465,540.3927,541.0366,665221
2024-06-28 12:35:00,541.4725,542.1276,540.6801,540.7394,433615
2024-06-28 12:30:00,541.8490,542.0174,541.2744,541.5022,419520
2024-06-28 12:25:00,541.5221,541.9679,541.5022,541.8589,334316
2024-06-28 12:20:00,541.3239,541.6409,541.1852,541.5221,286778
2024-06-28 12:15:00,541.6707,541.8094,541.1060,541.3388,542498
2024-06-28 12:10:00,541.7994,541.7994,541.3834,541.6627,527314
2024-06-28 12:05:00,542.4295,542.4335,541.6360,541.7994,446634
2024-06-28 12:00:00,542.5920,542.7108,542.3146,542.4137,190919
2024-06-28 11:55:00,542.5821,542.6891,542.4236,542.6019,173588
2024-06-28 11:50:00,542.6019,542.8694,542.4831,542.5920,185062
