timestamp,open,high,low,close,volume
2023-06-30 20:00:00,433.0474,433.0474,433.0474,433.0474,1961129
2023-06-30 19:55:00,432.5687,432.6761,432.5296,432.6468,10146
2023-06-30 19:50:00,432.6370,432.7054,432.1877,432.5296,10663
2023-06-30 19:45:00,432.7054,432.7152,432.6370,432.6859,1671
2023-06-30 19:40:00,432.6957,432.7054,432.6370,432.7054,918
2023-06-30 19:35:00,432.6859,432.7054,432.6761,432.6761,902
2023-06-30 19:30:00,432.6957,432.7054,432.6664,432.6664,530
2023-06-30 19:25:00,432.6664,432.7054,432.6664,432.6761,206
2023-06-30 19:20:00,432.6859,432.7054,432.6273,432.6712,2989
2023-06-30 19:15:00,432.6957,432.7054,432.6370,432.6664,569
2023-06-30 19:10:00,432.7054,432.7054,432.6370,432.7054,1152
2023-06-30 19:05:00,432.6957,432.7054,432.6273,432.6957,1460
2023-06-30 19:00:00,432.6175,432.7054,432.6175,432.6615,547
2023-06-30 18:55:00,432.6175,432.6566,432.6175,432.6175,1355
2023-06-30 18:50:00,432.5784,432.6370,432.5394,432.6175,2832
2023-06-30 18:45:00,432.5491,432.6077,432.5296,432.5882,1453
2023-06-30 18:40:00,432.5882,432.5882,432.5296,432.5489,680
2023-06-30 18:35:00,432.5491,432.5882,432.5394,432.5882,1477
2023-06-30 18:30:00,433.0474,433.0474,432.5296,432.5638,1962565
2023-06-30 18:25:00,432.5882,432.5882,432.5442,432.5882,791
2023-06-30 18:20:00,432.5442,432.5882,432.5003,432.5638,472
2023-06-30 18:15:00,432.5442,432.5882,432.5003,432.5882,1240
2023-06-30 18:10:00,432.5882,432.5882,432.4905,432.5442,1260
2023-06-30 18:05:00,432.5735,432.5882,432.4905,432.5394,1114
2023-06-30 18:00:00,432.6273,432.6664,432.5442,432.5735,17715
2023-06-30 17:55:00,432.4905,432.6957,432.4905,432.6077,3369
2023-06-30 17:50:00,432.5589,432.6273,432.4807,432.5589,3176
2023-06-30 17:45:00,432.5931,433.0474,432.5442,432.5589,703383
2023-06-30 17:40:00,432.6029,432.6273,432.5589,432.5589,594
2023-06-30 17:35:00,432.6273,432.6273,432.5784,432.6273,364
2023-06-30 17:30:00,432.5296,432.7152,432.5296,432.6126,9246
2023-06-30 17:25:00,432.4563,432.6810,432.4514,432.5296,16325
2023-06-30 17:20:00,432.5784,432.5882,432.4319,432.4319,7788
2023-06-30 17:15:00,432.6664,433.1989,432.5100,432.5784,116855
2023-06-30 17:10:00,432.5687,433.0474,432.5296,432.6664,3630
2023-06-30 17:05:00,432.7054,432.7250,432.5491,432.5491,14305
2023-06-30 17:00:00,432.7250,432.7250,420.4869,432.6908,2693
2023-06-30 16:55:00,432.7005,432.7396,432.6175,432.7250,17780
2023-06-30 16:50:00,432.6566,432.7152,432.6370,432.7054,2560
2023-06-30 16:45:00,432.6077,433.0474,432.5980,432.6566,114287
2023-06-30 16:40:00,432.7250,433.0474,432.5980,432.6175,391376
2023-06-30 16:35:00,432.6468,432.7347,432.6273,432.7299,28577
2023-06-30 16:30:00,432.5784,432.6557,432.5100,432.6468,55247
2023-06-30 16:25:00,432.5784,432.6468,432.5784,432.5784,27575
2023-06-30 16:20:00,432.6175,433.0474,432.5296,432.5882,84093
2023-06-30 16:15:00,432.6859,433.1989,432.5100,432.6126,908990
2023-06-30 16:10:00,433.0474,433.1992,425.8084,432.6712,13028777
2023-06-30 16:05:00,432.8031,433.2017,427.9499,432.9008,3314795
2023-06-30 16:00:00,433.0083,433.1450,432.4514,432.8129,5775713
2023-06-30 15:55:00,434.0340,434.0340,432.9497,433.0180,8824817
2023-06-30 15:50:00,433.6042,434.0438,433.4577,434.0340,3029202
2023-06-30 15:45:00,433.6335,433.6628,433.3893,433.6042,2553316
2023-06-30 15:40:00,433.8777,433.9290,433.5651,433.6433,2275855
2023-06-30 15:35:00,433.7117,433.9534,433.6628,433.8875,1196953
2023-06-30 15:30:00,433.7703,433.7996,433.5651,433.7165,1270832
2023-06-30 15:25:00,433.5749,433.7996,433.4967,433.7703,1117150
2023-06-30 15:20:00,433.7116,433.7214,433.4186,433.5830,851867
2023-06-30 15:15:00,433.7654,433.8875,433.6628,433.7117,932639
2023-06-30 15:10:00,433.5260,433.7752,433.4772,433.7703,879723
2023-06-30 15:05:00,433.5260,433.6091,433.3502,433.5260,508743
2023-06-30 15:00:00,433.6335,433.7068,433.4283,433.5358,645821
2023-06-30 14:55:00,433.6921,433.6921,433.3697,433.6335,769501
2023-06-30 14:50:00,433.7019,433.8093,433.6433,433.6921,994740
2023-06-30 14:45:00,433.7800,433.8093,433.5163,433.7019,744698
2023-06-30 14:40:00,433.8191,433.8289,433.6335,433.7820,748486
2023-06-30 14:35:00,433.7019,433.8289,433.6335,433.8191,536800
2023-06-30 14:30:00,433.8093,433.8484,433.5700,433.7117,559794
2023-06-30 14:25:00,433.4967,433.8777,433.4479,433.8093,779050
2023-06-30 14:20:00,433.5260,433.5602,433.4235,433.4960,387110
2023-06-30 14:15:00,433.4967,433.6726,433.4675,433.5212,852781
2023-06-30 14:10:00,433.6140,433.6237,433.3893,433.5016,763605
2023-06-30 14:05:00,433.5505,433.7019,433.5456,433.6237,586331
2023-06-30 14:00:00,433.5553,433.6628,433.4772,433.5486,450946
2023-06-30 13:55:00,433.4480,433.5651,433.3893,433.5553,368173
2023-06-30 13:50:00,433.5847,433.5847,433.4479,433.4479,306492
2023-06-30 13:45:00,433.3160,433.5895,433.2524,433.5847,460633
2023-06-30 13:40:00,433.3209,433.4283,433.2085,433.3111,779698
2023-06-30 13:35:00,433.6188,433.6530,433.3126,433.3301,789619
2023-06-30 13:30:00,433.2916,433.7019,433.2818,433.6237,1195098
2023-06-30 13:25:00,433.2525,433.3209,433.1841,433.2819,359563
2023-06-30 13:20:00,433.2134,433.3209,433.1251,433.2510,435636
2023-06-30 13:15:00,433.1744,433.3014,433.1353,433.2085,479176
2023-06-30 13:10:00,433.2183,433.3306,433.0571,433.1841,558995
2023-06-30 13:05:00,433.1206,433.3551,433.0962,433.2183,694147
2023-06-30 13:00:00,433.2623,433.3258,433.0278,433.1157,897438
2023-06-30 12:55:00,433.1840,433.3697,433.1646,433.2525,1312542
2023-06-30 12:50:00,433.0474,433.2134,432.9790,433.1841,939993
2023-06-30 12:45:00,432.8422,433.1353,432.8324,433.0474,659163
2023-06-30 12:40:00,432.8422,432.9106,432.8031,432.8471,416178
2023-06-30 12:35:00,432.8129,432.9399,432.7640,432.8324,495890
2023-06-30 12:30:00,432.8324,432.9594,432.7738,432.8129,1169528
