timestamp,open,high,low,close,volume
2023-08-31 20:00:00,439.9541,439.9541,439.9541,439.9541,1693987
2023-08-31 19:55:00,440.2668,440.2961,440.2326,440.2668,13371
2023-08-31 19:50:00,440.2228,440.2668,440.2099,440.2375,543
2023-08-31 19:45:00,440.2655,440.2961,440.1593,440.2179,2399
2023-08-31 19:40:00,440.2375,440.2961,440.2179,440.2472,1806
2023-08-31 19:35:00,440.2668,440.2668,440.1886,440.2668,1614
2023-08-31 19:30:00,440.1788,440.2961,440.1593,440.2179,2846
2023-08-31 19:25:00,440.1691,440.2081,440.1495,440.2081,934
2023-08-31 19:20:00,440.1691,440.1886,440.1202,440.1691,129
2023-08-31 19:15:00,440.1642,440.1788,440.1202,440.1495,737
2023-08-31 19:10:00,440.1691,440.1788,440.1202,440.1495,571
2023-08-31 19:05:00,440.1056,440.1593,440.0811,440.1593,1837
2023-08-31 19:00:00,440.0811,440.1202,440.0616,440.1007,671
2023-08-31 18:55:00,440.0372,440.1007,440.0030,440.0535,1627
2023-08-31 18:50:00,440.0128,440.1105,440.0128,440.0323,1235
2023-08-31 18:45:00,440.0225,440.0323,439.9737,439.9737,16411
2023-08-31 18:40:00,440.1056,440.1202,440.0323,440.0323,4896
2023-08-31 18:35:00,440.0860,440.1105,440.0616,440.1007,226
2023-08-31 18:30:00,439.9541,440.1495,439.9541,440.0714,1694692
2023-08-31 18:25:00,440.0811,440.1007,440.0714,440.0714,1557
2023-08-31 18:20:00,440.1300,440.1300,440.0714,440.1007,1228
2023-08-31 18:15:00,439.9737,440.1056,439.9639,440.1056,4383
2023-08-31 18:10:00,439.9737,440.0421,439.9639,439.9737,6835
2023-08-31 18:05:00,440.0616,440.0616,439.9248,439.9737,7741
2023-08-31 18:00:00,440.1495,440.1886,440.0616,440.0665,10134
2023-08-31 17:55:00,440.1300,440.1886,440.0616,440.1007,2760
2023-08-31 17:50:00,440.1788,440.1886,440.1007,440.1105,3111
2023-08-31 17:45:00,440.1935,440.2179,440.1300,440.1691,4004
2023-08-31 17:40:00,440.1495,440.1886,440.1495,440.1886,491
2023-08-31 17:35:00,440.2081,440.2179,440.1495,440.1788,2473
2023-08-31 17:30:00,440.2375,440.2423,440.1593,440.2081,5357
2023-08-31 17:25:00,440.1544,440.2472,440.1007,440.2375,7336
2023-08-31 17:20:00,440.1300,440.1984,440.1007,440.1007,27684
2023-08-31 17:15:00,440.0909,440.1300,440.0909,440.1300,502
2023-08-31 17:10:00,440.1251,440.1691,419.6714,440.1105,1404
2023-08-31 17:05:00,440.1495,440.1788,440.1007,440.1056,7769
2023-08-31 17:00:00,440.1202,440.2179,440.1007,440.1886,2699
2023-08-31 16:55:00,440.1984,440.1984,440.1300,440.1300,2326
2023-08-31 16:50:00,439.9541,440.2179,439.9541,440.1984,13988
2023-08-31 16:45:00,440.1886,440.2277,440.1300,440.2179,21697
2023-08-31 16:40:00,440.2179,440.2961,440.1788,440.1886,70024
2023-08-31 16:35:00,440.1984,440.6245,439.9541,440.2228,286946
2023-08-31 16:30:00,440.2375,440.2961,439.9541,440.1984,108455
2023-08-31 16:25:00,440.2961,440.3351,439.9541,440.2375,26273
2023-08-31 16:20:00,440.2472,440.3547,440.1984,440.3254,170081
2023-08-31 16:15:00,440.2277,440.6245,439.9541,440.2375,385087
2023-08-31 16:10:00,440.3449,440.3742,439.9163,440.2570,2422288
2023-08-31 16:05:00,440.2277,440.3645,439.9230,440.3107,4326047
2023-08-31 16:00:00,439.8662,441.5124,439.8467,440.2179,5120840
2023-08-31 15:55:00,440.4915,440.5110,439.7685,439.8858,7341193
2023-08-31 15:50:00,440.9701,441.0532,440.4133,440.5004,3222284
2023-08-31 15:45:00,441.0971,441.2534,440.9213,440.9701,1377720
2023-08-31 15:40:00,440.7894,441.1313,440.7552,441.0983,948688
2023-08-31 15:35:00,440.7845,440.8334,440.5696,440.7943,825840
2023-08-31 15:30:00,440.7357,441.0092,440.7259,440.7943,749573
2023-08-31 15:25:00,440.7455,440.9018,440.6233,440.7210,1536648
2023-08-31 15:20:00,440.8871,441.0776,440.6771,440.7358,712935
2023-08-31 15:15:00,440.8724,440.9408,440.7015,440.8920,537567
2023-08-31 15:10:00,440.8041,440.9408,440.7943,440.8773,700489
2023-08-31 15:05:00,440.6575,440.8676,440.5061,440.8090,509437
2023-08-31 15:00:00,440.4573,440.7992,440.4084,440.6526,770373
2023-08-31 14:55:00,440.5305,440.5794,440.3743,440.4719,615536
2023-08-31 14:50:00,440.5696,440.6282,440.4035,440.5500,658587
2023-08-31 14:45:00,440.5891,440.7919,440.5256,440.5647,603557
2023-08-31 14:40:00,441.0581,441.1166,440.5110,440.6185,721231
2023-08-31 14:35:00,441.4098,441.4098,440.9799,441.0483,901195
2023-08-31 14:30:00,441.5368,441.6003,441.3414,441.4098,545295
2023-08-31 14:25:00,441.6931,441.7517,441.5172,441.5270,384725
2023-08-31 14:20:00,441.5074,441.7126,441.4049,441.6843,460021
2023-08-31 14:15:00,441.5063,441.7028,441.4880,441.4977,561202
2023-08-31 14:10:00,441.3697,441.5346,441.3316,441.5074,304873
2023-08-31 14:05:00,441.2808,441.5661,441.2534,441.3610,734911
