timestamp,open,high,low,close,volume
2023-12-29 20:00:00,467.8885,467.8885,467.8885,467.8885,2225175
2023-12-29 19:55:00,467.5046,467.6769,467.4849,467.6621,3719
2023-12-29 19:50:00,467.6425,467.6621,467.4849,467.5096,8279
2023-12-29 19:45:00,467.6425,467.6720,467.6129,467.6425,1445
2023-12-29 19:40:00,467.6474,467.6818,467.5932,467.6474,267
2023-12-29 19:35:00,467.6769,467.7212,467.6326,467.6818,535
2023-12-29 19:30:00,467.7212,467.7212,467.6031,467.6671,25
2023-12-29 19:25:00,467.6720,467.7409,467.5932,467.6818,711
2023-12-29 19:20:00,467.7606,467.7704,467.6425,467.7507,274
2023-12-29 19:15:00,467.7212,467.8196,467.7015,467.7064,3197
2023-12-29 19:10:00,467.6917,467.8000,467.6425,467.7015,580
2023-12-29 19:05:00,467.8000,467.8000,467.6917,467.7212,644
2023-12-29 19:00:00,467.7507,467.8196,467.6917,467.6917,664
2023-12-29 18:55:00,467.7803,467.8196,467.6917,467.6936,888
2023-12-29 18:50:00,467.7816,467.8295,467.7803,467.8049,339
2023-12-29 18:45:00,467.8590,467.8689,467.7310,467.8393,825
2023-12-29 18:40:00,467.7803,467.8590,467.7803,467.7803,530
2023-12-29 18:35:00,467.8196,467.8689,467.7803,467.8689,418
2023-12-29 18:30:00,467.8885,467.8885,467.7803,467.8196,2225497
2023-12-29 18:25:00,467.8787,467.8787,467.7803,467.8295,378
2023-12-29 18:20:00,467.8344,467.8885,467.7803,467.8295,165
2023-12-29 18:15:00,467.7803,467.8885,467.7704,467.8885,24776
2023-12-29 18:10:00,467.8295,467.8295,467.6818,467.7310,98
2023-12-29 18:05:00,467.7606,467.8885,467.6818,467.8196,646843
2023-12-29 18:00:00,467.7803,467.8295,467.5834,467.6818,596
2023-12-29 17:55:00,467.7803,467.8492,467.7310,467.8295,7294
2023-12-29 17:50:00,467.5834,467.8885,467.5834,467.7803,33105
2023-12-29 17:45:00,467.5342,467.6326,467.5243,467.5785,10353
2023-12-29 17:40:00,467.5440,467.5735,467.5243,467.5342,5431
2023-12-29 17:35:00,467.5243,467.5735,467.5243,467.5440,5385
2023-12-29 17:30:00,467.5539,467.5735,467.5243,467.5489,901
2023-12-29 17:25:00,467.5539,467.5735,467.5243,467.5735,328
2023-12-29 17:20:00,467.5539,467.6326,467.4948,467.5539,18742
2023-12-29 17:15:00,467.5145,467.5834,467.5145,467.5834,7420
2023-12-29 17:10:00,467.5637,467.5834,467.4456,467.5637,4376
2023-12-29 17:05:00,467.4948,467.6129,467.4751,467.5342,25937
2023-12-29 17:00:00,467.4357,467.5243,467.2979,467.4948,15745
2023-12-29 16:55:00,467.5785,467.5932,467.3964,467.4702,65524
2023-12-29 16:50:00,467.5588,467.5834,467.5243,467.5834,24546
2023-12-29 16:45:00,467.5637,468.0460,467.5145,467.5588,620514
2023-12-29 16:40:00,467.5539,467.5834,467.4948,467.5834,16961
2023-12-29 16:35:00,467.5883,467.5932,467.5342,467.5637,106510
2023-12-29 16:30:00,467.5539,469.0413,467.5539,467.5834,537325
2023-12-29 16:25:00,467.5735,467.7210,467.4751,467.5342,331473
2023-12-29 16:20:00,467.4849,469.0413,467.4554,467.5637,566009
2023-12-29 16:15:00,467.4849,469.0413,467.4849,467.5342,561683
2023-12-29 16:10:00,467.8885,469.0413,467.4259,467.4849,15510095
2023-12-29 16:05:00,467.5932,469.0413,467.2881,467.5539,4236379
2023-12-29 16:00:00,467.9279,469.0413,467.5145,467.5834,8546636
2023-12-29 15:55:00,467.3373,468.3512,467.0814,467.9279,12321371
2023-12-29 15:50:00,467.7901,468.2036,467.3028,467.3373,4761153
2023-12-29 15:45:00,467.8885,468.0657,467.7409,467.7901,2093479
2023-12-29 15:40:00,468.1642,468.3217,467.8885,467.8902,1975558
2023-12-29 15:35:00,468.0559,468.2183,468.0460,468.1593,1081477
2023-12-29 15:30:00,468.3414,468.3512,468.0214,468.0559,1379866
2023-12-29 15:25:00,468.0460,468.4300,468.0067,468.3512,1418335
2023-12-29 15:20:00,468.0411,468.1345,467.7015,468.0460,1477452
2023-12-29 15:15:00,468.2823,468.3512,468.0165,468.0411,1763910
2023-12-29 15:10:00,468.2725,468.4595,468.0362,468.2774,880742
2023-12-29 15:05:00,467.8246,468.3118,467.7064,468.2921,1159676
2023-12-29 15:00:00,468.1396,468.1789,467.7852,467.8246,740999
2023-12-29 14:55:00,468.1149,468.2675,468.0460,468.1396,935898
2023-12-29 14:50:00,468.0411,468.1839,468.0067,468.1051,934891
2023-12-29 14:45:00,467.9230,468.0657,467.8984,468.0362,1151107
2023-12-29 14:40:00,467.8787,467.9968,467.8000,467.9181,786075
2023-12-29 14:35:00,467.8344,467.9575,467.7704,467.8885,3450138
2023-12-29 14:30:00,467.6326,467.8689,467.6326,467.8344,909819
2023-12-29 14:25:00,467.9476,468.0362,467.5735,467.6326,1293491
2023-12-29 14:20:00,467.8000,468.0214,467.7114,467.9466,667616
2023-12-29 14:15:00,467.5834,467.8098,467.5243,467.8000,570138
2023-12-29 14:10:00,467.6228,467.7360,467.4751,467.5835,964223
2023-12-29 14:05:00,467.6621,467.7803,467.5883,467.6228,642432
2023-12-29 14:00:00,467.6425,467.8196,467.5145,467.6572,873603
2023-12-29 13:55:00,467.4800,467.7310,467.4111,467.6326,694840
2023-12-29 13:50:00,467.8590,467.8984,467.4751,467.4751,1075247
2023-12-29 13:45:00,467.6228,467.8885,467.5243,467.8590,579522
2023-12-29 13:40:00,467.5588,467.7901,467.4639,467.6178,543377
2023-12-29 13:35:00,467.2339,467.5735,467.2339,467.5588,395091
2023-12-29 13:30:00,467.0814,467.4133,467.0666,467.2339,556985
